#OTU ID	CJ1_B_At	CJ1_S_At	LG1_B_At	LG1_S_At	LG2_S_At	SY1_B_At	SY1_S_At	SY2_B_At	SY2_S_At	WC1_B_At	WC1_S_At	WC2_B_At	WC2_S_At	W18_A	W19_A	W20_A	W21_A	W22_A	W23_A	W24_A	W25_A	W26_A	W27_A	W28_A	W29_A	W30_A	W31_A	W32_A	W33_A	W34_A	W35_A	W36_A	W37_A	W38_A	W39_A	W40_A	W41_A	W42_A	W43_A	W44_A	W45_A
DJ_BAC_ASV_3758	0	0	0	0	0	16	0	0	0	19	17	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_3842	5	19	2	0	2	0	4	31	3	2	7	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_252	32	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_1746	2	9	0	0	0	0	0	11	2	2	0	0	0	6	35	0	0	0	4	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_1344	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	12	16	0	0	0	8	0	4	0	0	0	0	0	4	0	1	0	0	0	0	1	9	6	12	0	0
HHN_BAC_ASV_1158	0	0	0	4	0	0	0	16	0	12	16	11	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	37	0	0	0	0	0	0	0	0
DJ_BAC_ASV_940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	4	23	3	7	0	4	6	11	12
DJ_BAC_ASV_331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	7	0	10	0	6	2	0	0	0	0	0	0	0	0	4	0	3	0	5	2	3	0	0
DJ_BAC_ASV_485	0	0	0	4	5	3	0	0	0	0	0	0	0	14	0	15	0	0	0	0	19	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	5	0	4
HHN_BAC_ASV_1553	19	0	0	10	0	0	0	0	33	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	17	20	0	0
HHN_BAC_ASV_1748	0	23	0	0	0	0	7	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HHN_BAC_ASV_1208	12	23	0	0	0	7	9	13	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_1004	18	0	5	0	0	0	2	19	12	7	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
DJ_BAC_ASV_964	7	0	0	0	0	0	0	10	0	0	0	0	0	0	7	0	0	0	4	11	0	0	8	0	0	0	4	8	0	0	0	0	5	0	2	0	0	0	0	0	7
DJ_BAC_ASV_9237	18	5	0	0	0	2	0	18	10	11	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
HHN_BAC_ASV_235	14	0	9	0	0	12	23	0	0	9	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HHN_BAC_ASV_989	30	0	0	0	0	0	0	17	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	17	0	7	0	23	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0
DJ_BAC_ASV_3140	0	0	0	0	0	5	0	0	3	4	5	21	1	0	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	5	2	4	10	0	6
DJ_BAC_ASV_2115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	19	7	0	0	0	0	0	14	3	2	0	6	1	0	10	0	0	0	0	0
DJ_BAC_ASV_11311	51	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
DJ_BAC_ASV_2098	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	12	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_4829	0	0	10	0	31	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_3032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0
HHN_BAC_ASV_1651	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_3725	16	0	0	0	0	0	0	17	0	0	0	0	0	0	0	12	17	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	9	6	0	6	4	12	2	0	0	0	0	0	0	0	0	1	0	0	2	0	0	2	4	2	0	2
DJ_BAC_ASV_791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	11	11	0	8	5	0	0	5	0	0	4	0	0	0	0	0	4	0	4	4	0	0	0	4	0	5
HHN_BAC_ASV_1218	28	9	0	0	0	0	0	27	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_4432	20	6	0	0	0	0	0	24	9	1	0	0	0	4	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_106	0	0	0	0	0	0	0	12	8	0	0	0	0	0	40	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0
HHN_BAC_ASV_203	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_261	0	0	0	0	0	0	0	0	0	0	0	0	0	16	2	20	0	0	4	3	8	0	2	4	0	5	0	0	0	0	0	0	1	0	0	0	1	0	4	0	0
HHN_BAC_ASV_1709	0	0	0	0	0	0	0	4	53	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_5440	28	0	0	0	0	0	0	30	8	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	10	1	3	0	22	13	7	1	0	0	0	0	0	2	0	1	3	0	0	0	0	0	3	0
HHN_BAC_ASV_1424	26	0	0	0	0	10	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_508	0	0	0	0	0	0	0	0	0	0	0	0	0	12	21	19	13	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
DJ_BAC_ASV_2309	0	0	0	0	0	0	0	8	0	25	13	10	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_190	16	16	0	2	10	6	3	9	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_2354	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	32	25	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HHN_BAC_ASV_1760	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_1584	9	11	0	0	0	0	0	14	0	6	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0
DJ_BAC_ASV_982	17	0	0	0	0	0	0	0	18	0	0	10	21	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_2262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	34	8	10	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	5	0	0	0	0
DJ_BAC_ASV_48841	55	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_1844	0	0	0	2	0	0	4	12	10	0	0	0	0	0	0	0	0	10	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_1905	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	7	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0
DJ_BAC_ASV_1969	0	0	0	0	0	0	0	13	0	0	0	0	0	0	46	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
DJ_BAC_ASV_2891	0	0	4	7	3	7	15	0	0	0	9	11	0	0	5	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
HHN_BAC_ASV_988	34	0	0	0	0	4	0	5	0	1	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_1091	0	0	0	0	0	0	0	33	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0
HHN_BAC_ASV_849	16	0	0	0	14	15	0	4	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HHN_BAC_ASV_974	13	10	0	0	0	2	0	32	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_3001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	50	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	7
DJ_BAC_ASV_181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	24	8	0	0	0	0	0	0	4	0	0	0	0	0	0	8	2	0	0	0	0	0	1	0
DJ_BAC_ASV_462	0	0	0	0	0	0	0	0	0	0	0	0	0	6	5	6	6	2	4	0	4	0	0	0	0	2	0	0	2	3	0	4	3	0	0	4	4	0	6	1	2
DJ_BAC_ASV_466	0	0	0	0	0	0	0	0	0	0	0	0	0	13	10	5	5	6	3	5	3	2	0	3	0	3	0	0	0	0	0	0	0	0	0	0	4	0	2	0	0
HHN_BAC_ASV_745	13	0	0	13	0	0	10	0	0	0	18	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0
DJ_BAC_ASV_992	8	0	0	0	0	0	0	11	5	0	0	0	5	0	7	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	12	0	0
HHN_BAC_ASV_786	11	0	0	0	0	18	12	13	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HHN_BAC_ASV_1612	0	38	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	19	1	0	1	3	10	0	0	4	0	7	0	5	0	0	4	3
DJ_BAC_ASV_691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	8	0	8	0	1
HHN_BAC_ASV_1689	0	19	0	0	0	0	0	0	25	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_1036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_4277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_1523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	16	16	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
DJ_BAC_ASV_1538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	1	0	1	3	8	4	1	6	5	4	11	0	2	5	2	4
DJ_BAC_ASV_870	13	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	2	0
DJ_BAC_ASV_1985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	22	0	0	8	12	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_7766	10	13	0	0	0	0	0	12	4	3	5	8	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HHN_BAC_ASV_1313	0	0	0	0	0	0	0	0	0	33	2	19	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_505	0	0	11	0	0	9	16	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_7139	11	4	2	0	0	3	0	10	5	3	0	0	0	4	2	13	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
DJ_BAC_ASV_47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	13	0	22	0	4	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_5030	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	29	9	0	0	11	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HHN_BAC_ASV_631	10	0	0	0	0	20	9	9	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_1955	0	0	9	0	2	0	0	0	0	22	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	4	0	1	4	0	0	9
DJ_BAC_ASV_9621	0	8	0	0	0	15	28	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_512	5	7	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	13	0	7	0	10	3	0	3	2	0	3
DJ_BAC_ASV_1452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	21	23	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0
HHN_BAC_ASV_1223	0	0	0	26	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_1951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	7	0	0	0	0	0	8	3	8	3	9	4	3	0	3	4	0	0
HHN_BAC_ASV_1281	0	13	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_1170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	11	11	0	2	0	0	0	9	7	0	7	6	0	0	0	0	0	0	0	0	0	1
DJ_BAC_ASV_293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_874	0	0	0	0	0	0	0	0	0	0	0	0	0	30	11	12	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
HHN_BAC_ASV_1946	35	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_31879	0	0	2	8	4	8	11	0	5	12	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HHN_BAC_ASV_1830	0	0	0	0	0	0	0	0	40	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_907	0	0	0	0	0	0	0	0	0	0	0	0	0	4	8	21	0	0	0	8	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5	7	0	0	0
HHN_BAC_ASV_2051	0	21	0	0	0	0	0	0	32	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_5658	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HHN_BAC_ASV_1486	12	13	0	0	1	0	0	0	0	11	0	5	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_592	0	0	0	0	0	0	0	0	0	0	0	0	0	34	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HHN_BAC_ASV_1771	15	12	0	1	0	0	0	16	0	0	7	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_1904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	2	0	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	0	0	0
DJ_BAC_ASV_1918	0	0	0	14	0	9	0	0	0	12	0	0	0	0	0	5	13	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_3101	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	6	0	0	10	5	0	13	0	11
DJ_BAC_ASV_17681	0	4	6	9	6	3	1	0	0	0	12	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_2732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
HHN_BAC_ASV_1350	0	0	0	0	0	0	0	0	0	27	6	6	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_1088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	8	0	0	0	15	10	0	9	0	0	0	0	0	0	0	0
DJ_BAC_ASV_7342	10	14	0	4	0	0	0	0	13	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_5421	2	0	2	0	0	0	0	9	8	5	7	5	11	2	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	9	0	5	0	0	6	9	0	0	0	0	0	2	0	4	4	2	3	0	0	0	0	0	2	3	1
HHN_BAC_ASV_524	9	8	0	3	5	13	0	9	1	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_7354	10	0	0	0	3	12	8	8	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_1756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	17	10	12	5	0	3	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_1766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	22	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_750	0	0	0	0	0	0	0	0	0	0	0	0	0	11	18	0	0	0	8	0	6	0	0	0	0	0	0	0	0	0	0	6	4	0	0	0	2	0	0	0	0
DJ_BAC_ASV_2615	0	0	0	0	0	0	0	0	0	0	0	0	0	7	25	0	0	0	0	9	0	4	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	7	0	0
DJ_BAC_ASV_2181	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	26	7	0	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	4
DJ_BAC_ASV_7428	0	0	0	0	0	0	0	0	34	0	0	0	18	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	7	0	0
DJ_BAC_ASV_15096	0	6	2	1	3	0	5	0	0	14	6	5	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_833	4	0	0	0	7	0	0	0	2	0	0	0	0	5	0	9	10	0	3	3	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	2	0	2
DJ_BAC_ASV_3088	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	16	10	0	5	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_243	0	0	0	0	0	0	0	0	0	0	0	0	0	10	11	15	0	10	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_1651	0	0	0	0	0	0	0	2	0	0	0	0	0	15	18	0	0	0	0	0	0	0	0	0	0	2	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0
HHN_BAC_ASV_396	12	14	0	0	0	0	0	19	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_377	0	0	0	0	0	0	0	0	0	0	0	0	0	7	21	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HHN_BAC_ASV_514	6	15	0	0	0	9	18	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_690	10	0	0	0	0	0	0	7	0	0	0	0	7	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	13	0	0
HHN_BAC_ASV_980	0	0	0	0	10	16	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_4255	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	12	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HHN_BAC_ASV_426	7	4	4	5	5	10	5	0	0	0	7	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HHN_BAC_ASV_1522	11	0	0	0	0	0	0	15	7	15	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_599	0	10	0	0	0	0	0	0	9	20	5	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HHN_BAC_ASV_947	5	0	0	0	0	28	3	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_1926	0	0	0	0	0	0	0	12	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_4124	9	5	0	0	0	0	0	14	2	3	1	0	0	0	2	10	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	2	0	0
DJ_BAC_ASV_236	0	0	0	0	0	0	0	15	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	6	0	0
DJ_BAC_ASV_775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	16	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_25252	0	9	6	4	0	0	4	0	0	15	5	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HHN_BAC_ASV_2192	47	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DJ_BAC_ASV_4428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	8	0	0	0	8	0	0	0	2	0	0	5
